R06336	(gibberellin-20),2-oxoglutarate:oxygen oxidoreductase (3beta-hydroxylating)	Gibberellin A9 + 2-Oxoglutarate + Oxygen <=> Gibberellin A4 + Succinate + CO2	C11863 + C00026 + C00007 <=> C11864 + C00042 + C00011	1.14.11.15	GA 3-oxidase(2-oxoglutarate dependent dioxygenase),GA3ox	RP00015  C00026_C00042 cofac///RP05677  C00011_C00026 leave///RP05690  C00007_C00042 leave///RP08940  C00007_C11864 leave///RP09442  C11863_C11864 main [RC:RC01218]	rn00904: Diterpenoid biosynthesis///rn01110: Biosynthesis of secondary metabolites	gibberellin 3-beta-dioxygenase [EC:1.14.11.15]			
R06337	(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)	Gibberellin A9 + 2-Oxoglutarate + Oxygen <=> Gibberellin A51 + Succinate + CO2	C11863 + C00026 + C00007 <=> C11865 + C00042 + C00011	1.14.11.13	GA 2-oxidase(2-oxoglutarate dependent dioxygenase),GA2ox	RP00015  C00026_C00042 cofac///RP05677  C00011_C00026 leave///RP05690  C00007_C00042 leave///RP08941  C00007_C11865 leave///RP09443  C11863_C11865 main [RC:RC00478]	rn00904: Diterpenoid biosynthesis	gibberellin 2-oxidase [EC:1.14.11.13]			
R06338	(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)	Gibberellin A4 + 2-Oxoglutarate + Oxygen <=> Gibberellin A34 + Succinate + CO2	C11864 + C00026 + C00007 <=> C11868 + C00042 + C00011	1.14.11.13	GA 2-oxidase(2-oxoglutarate dependent dioxygenase),GA2ox	RP00015  C00026_C00042 cofac///RP05677  C00011_C00026 leave///RP05690  C00007_C00042 leave///RP08942  C00007_C11868 leave///RP09446  C11864_C11868 main [RC:RC00661]	rn00904: Diterpenoid biosynthesis	gibberellin 2-oxidase [EC:1.14.11.13]			
R06339		Gibberellin A14 aldehyde <=> Gibberellin A14	C11853 <=> C11858		GA 7-oxidase,GA7ox///unclear reaction	RP11866  C11853_C11858 main [RC:RC01453]	rn00904: Diterpenoid biosynthesis	cytochrome P450 monooxygenase 1			
R06340		Gibberellin A53 aldehyde <=> Gibberellin A53	C11905 <=> C06094		GA 7-oxidase,GA7ox///unclear reaction	RP11639  C06094_C11905 main [RC:RC01453]	rn00904: Diterpenoid biosynthesis				
R06341		Gibberellin A12 aldehyde <=> Gibberellin A14 aldehyde	C06093 <=> C11853		GA 3-oxidase(2-oxoglutarate dependent dioxygenase),GA3ox	RP05517  C06093_C11853 main [RC:RC01218]	rn00904: Diterpenoid biosynthesis	cytochrome P450 monooxygenase 1			
R06342	(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)	Gibberellin A34 <=> Gibberellin A34-catabolite	C11868 <=> C11869	1.14.11.13	GA 2-oxidase(2-oxoglutarate dependent dioxygenase),GA2ox	RP09448  C11868_C11869 main [RC:RC01604]	rn00904: Diterpenoid biosynthesis				
R06343	(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)	Gibberellin A51 <=> Gibberellin A51-catabolite	C11865 <=> C11854	1.14.11.13	GA 2-oxidase(2-oxoglutarate dependent dioxygenase),GA2ox	RP09434  C11854_C11865 main [RC:RC01623]	rn00904: Diterpenoid biosynthesis				
R06344	(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)	Gibberellin A29 <=> Gibberellin A29-catabolite	C06096 <=> C11855	1.14.11.13	GA 2-oxidase(2-oxoglutarate dependent dioxygenase),GA2ox	RP09371  C06096_C11855 main [RC:RC01623]	rn00904: Diterpenoid biosynthesis				
R06345	(gibberellin-1),2-oxoglutarate:oxygen oxidoreductase (2beta-hydroxylating)	Gibberellin A8 <=> Gibberellin A8-catabolite	C03579 <=> C11870	1.14.11.13	GA 2-oxidase(2-oxoglutarate dependent dioxygenase),GA2ox	RP09301  C03579_C11870 main [RC:RC01604]	rn00904: Diterpenoid biosynthesis				
R06346		Gibberellin A20 <=> Gibberellin A5	C02035 <=> C11871	1.14.11.-	GA 3-oxidase(2-oxoglutarate dependent dioxygenase),GA3ox///unclear reaction	RP09264  C02035_C11871 main [RC:RC01597]	rn00904: Diterpenoid biosynthesis				
R06347		Gibberellin A5 <=> Gibberellin A3	C11871 <=> C01699	1.14.11.-	GA 3-oxidase(2-oxoglutarate dependent dioxygenase),GA3ox///unclear reaction	RP09248  C01699_C11871 main [RC:RC01591]	rn00904: Diterpenoid biosynthesis				
R06348		Gibberellin A5 <=> Gibberellin A6	C11871 <=> C11856		GA 3-oxidase(2-oxoglutarate dependent dioxygenase),GA3ox///unclear reaction	RP11867  C11856_C11871 main [RC:RC01642]					
R06349		Gibberellin A9 <=> 2,3-Dehydro-gibberellin A9	C11863 <=> C11866	1.14.11.-	GA 3-oxidase(2-oxoglutarate dependent dioxygenase),GA3ox///unclear reaction	RP09444  C11863_C11866 main [RC:RC01597]	rn00904: Diterpenoid biosynthesis				
R06350		2,3-Dehydro-gibberellin A9 <=> Gibberellin A7	C11866 <=> C11867	1.14.11.-	GA 3-oxidase(2-oxoglutarate dependent dioxygenase),GA3ox///unclear reaction	RP09447  C11866_C11867 main [RC:RC01591]	rn00904: Diterpenoid biosynthesis				
R06351	Abietadiene,NADPH:oxygen oxidoreductase (18-hydroxylating)	(-)-Abietadiene + NADPH + H+ + Oxygen <=> Abietinol + NADP+ + H2O	C11878 + C00005 + C00080 + C00007 <=> C11882 + C00006 + C00001	1.14.13.108		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 cofac///RP11868  C11878_C11882 main [RC:RC00257]///RP14790  C00007_C11882 leave	rn00904: Diterpenoid biosynthesis///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites				
R06352		Levopimaradiene <=> Levopimarinol	C11879 <=> C11883	1.14.13.-	incomplete reaction	RP11869  C11879_C11883 main [RC:RC00257]	rn00904: Diterpenoid biosynthesis///rn01110: Biosynthesis of secondary metabolites				
R06353		Neoabietadiene <=> Neoabietinol	C11880 <=> C11884	1.14.13.-	incomplete reaction	RP11870  C11880_C11884 main [RC:RC00257]	rn00904: Diterpenoid biosynthesis///rn01110: Biosynthesis of secondary metabolites				
R06354	Abietadienol,NADPH:oxygen oxidoreductase (18-hydroxylating)	Abietinol + NADPH + H+ + Oxygen <=> Abietal + NADP+ + 2 H2O	C11882 + C00005 + C00080 + C00007 <=> C11887 + C00006 + 2 C00001	1.14.13.109		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 cofac///RP11871  C11882_C11887 main [RC:RC00893]	rn00904: Diterpenoid biosynthesis///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites	abietadienol/abietadienal oxidase [EC:1.14.13.109]			
R06355		Levopimarinol <=> Levopimarinal	C11883 <=> C11886	1.14.13.-	incomplete reaction	RP11872  C11883_C11886 main [RC:RC00893]	rn00904: Diterpenoid biosynthesis///rn01110: Biosynthesis of secondary metabolites				
R06356		Neoabietinol <=> Neoabietal	C11884 <=> C11885	1.14.13.-	incomplete reaction	RP11873  C11884_C11885 main [RC:RC00893]	rn00904: Diterpenoid biosynthesis///rn01110: Biosynthesis of secondary metabolites				
R06357	Abietadienal:NAD+ oxidoreductase	Abietal + H2O + NAD+ <=> Abietate + NADH + 2 H+	C11887 + C00001 + C00003 <=> C06087 + C00004 + 2 C00080	1.2.1.74		RP00002  C00003_C00004 cofac [RC:RC00001]///RP11633  C06087_C11887 main [RC:RC01563]///RP14791  C00001_C06087 leave	rn00904: Diterpenoid biosynthesis///rn01100: Metabolic pathways///rn01110: Biosynthesis of secondary metabolites				
R06358		Levopimarinal <=> Levopimaric acid	C11886 <=> C11888		incomplete reaction	RP11875  C11886_C11888 main [RC:RC01563]	rn00904: Diterpenoid biosynthesis///rn01110: Biosynthesis of secondary metabolites				
R06359		Neoabietal <=> Neoabietic acid	C11885 <=> C11889		incomplete reaction	RP11874  C11885_C11889 main [RC:RC01563]	rn00904: Diterpenoid biosynthesis///rn01110: Biosynthesis of secondary metabolites				
R06361	Acyl-CoA:isopenicillin N N-acyltransferase	Isopenicillin N + Acyl-CoA + H2O <=> Penicillin + CoA + L-2-Aminoadipate	C05557 + C00040 + C00001 <=> C00395 + C00010 + C00956	2.3.1.164	specific reaction: R04868	RP00019  C00010_C00040 main [RC:RC00004]///RP05519  C00395_C05557 main [RC:RC02908]///RP06011  C00001_C00956 leave///RP06076  C00956_C05557 main [RC:RC00090]///RP08944  C00040_C00395 trans	rn00311: Penicillin and cephalosporin biosynthesis///rn01100: Metabolic pathways///rn01130: Biosynthesis of antibiotics	isopenicillin-N N-acyltransferase [EC:2.3.1.164]	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin		
R06363	Penicillin hydrolase	Penicillin + H2O <=> Penicilloic acid	C00395 + C00001 <=> C06567	3.5.2.6		RP05520  C00395_C06567 main [RC:RC01499]///RP12380  C00001_C06567 leave	rn00311: Penicillin and cephalosporin biosynthesis///rn01130: Biosynthesis of antibiotics	beta-lactamase class C [EC:3.5.2.6]///beta-lactamase class A [EC:3.5.2.6]///metallo-beta-lactamase class B [EC:3.5.2.6]///beta-lactamase class D [EC:3.5.2.6]///beta-lactamase class A TEM [EC:3.5.2.6]///beta-lactamase class A SHV [EC:3.5.2.6]///beta-lactamase class A BlaZ [EC:3.5.2.6]///beta-lactamase class A CTX-M [EC:3.5.2.6]			
R06364	CDPethanolamine:1-alkyl-2-acylglycerol ethanolaminephosphotransferase	CDP-ethanolamine + 1-Alkyl-2-acylglycerol <=> CMP + 1-Alkyl-2-acylglycerophosphoethanolamine	C00570 + C03201 <=> C00055 + C04475	2.7.8.1		RP00107  C00055_C00570 main [RC:RC00002]///RP05521  C03201_C04475 main [RC:RC00017]///RP08945  C00570_C04475 trans	rn00565: Ether lipid metabolism///rn01100: Metabolic pathways	ethanolaminephosphotransferase [EC:2.7.8.1]///choline/ethanolamine phosphotransferase [EC:2.7.8.1 2.7.8.2]			
R06365		O-(1->4)-alpha-L-Dihydrostreptosyl-streptidine 6-phosphate + NDP-N-methyl-L-glucosamine <=> Dihydrostreptomycin 6-phosphate + NDP	C04767 + C06592 <=> C01221 + C00454			RP05522  C01221_C04767 main [RC:RC00049]///RP05523  C00454_C06592 main [RC:RC00005]///RP08946  C01221_C06592 trans	rn00521: Streptomycin biosynthesis///rn01130: Biosynthesis of antibiotics				
R06366	Aldehyde:NAD+ oxidoreductase	Perillyl aldehyde + H2O + NAD+ <=> Perillic acid + NADH + H+	C02576 + C00001 + C00003 <=> C11924 + C00004 + C00080	1.2.1.3		RP00002  C00003_C00004 cofac [RC:RC00001]///RP05524  C02576_C11924 main [RC:RC01500]///RP05525  C00001_C11924 leave	rn00903: Limonene and pinene degradation	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]			
R06367	perillic acid:CoA ligase (ADP-forming)	Perillic acid + CoA + ATP <=> Perillyl-CoA + H2O + ADP + Orthophosphate	C11924 + C00010 + C00002 <=> C11929 + C00001 + C00008 + C00009	6.2.1.-	perillyl-CoA synthetase///see R06368	RP00003  C00002_C00008 ligase [RC:RC00002]///RP00010  C00002_C00009 ligase///RP00858  C11924_C11929 main [RC:RC00280]///RP00859  C00010_C11929 main [RC:RC00004]	rn00903: Limonene and pinene degradation				
R06368	perillic acid:CoA ligase (AMP-forming)	Perillic acid + CoA + ATP <=> Perillyl-CoA + H2O + AMP + Diphosphate	C11924 + C00010 + C00002 <=> C11929 + C00001 + C00020 + C00013	6.2.1.-	perillyl-CoA synthetase///see R06367	RP00008  C00002_C00020 ligase///RP00009  C00002_C00013 ligase///RP00858  C11924_C11929 main [RC:RC00280]///RP00859  C00010_C11929 main [RC:RC00004]	rn00903: Limonene and pinene degradation				
R06369	2-hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA hydro-lyase	Perillyl-CoA + H2O <=> 2-Hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA	C11929 + C00001 <=> C11934	4.2.1.-	perillyl-CoA hydratase	RP08947  C00001_C11934 leave///RP11881  C11929_C11934 main [RC:RC02034]	rn00903: Limonene and pinene degradation///rn01220: Degradation of aromatic compounds				
R06370		2-Hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA + Acceptor <=> 4-Isopropenyl-2-oxy-cyclohexanecarboxyl-CoA + Reduced acceptor	C11934 + C00028 <=> C11935 + C00030	1.1.-.-	2-hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA dehydrogenase	RP11882  C11934_C11935 main [RC:RC00154]	rn00903: Limonene and pinene degradation///rn01220: Degradation of aromatic compounds				
R06371		4-Isopropenyl-2-oxy-cyclohexanecarboxyl-CoA + H2O <=> 3-Isopropenylpimelyl-CoA	C11935 + C00001 <=> C11936	3.7.1.-	4-isopropenyl-2-ketocyclohexane-1-carboxyl-CoA hydrolase	RP09015  C00001_C11936 leave///RP11883  C11935_C11936 main [RC:RC01429]	rn00903: Limonene and pinene degradation///rn01220: Degradation of aromatic compounds				
R06372	carvone reductase	(+)-(S)-Carvone + Reduced acceptor <=> (1R,4S)-Iso-dihydrocarvone + Acceptor	C11383 + C00030 <=> C11412 + C00028	1.3.99.25		RP05531  C11383_C11412 main [RC:RC01501]	rn00903: Limonene and pinene degradation				
R06373	carvone reductase	(-)-Carvone + Reduced acceptor <=> (1R,4R)-Dihydrocarvone + Acceptor	C01767 + C00030 <=> C11398 + C00028	1.3.99.25		RP05532  C01767_C11398 main [RC:RC01501]	rn00903: Limonene and pinene degradation				
R06374		(4R,6R)-cis-Carveol <=> (-)-Carvone	C11395 <=> C01767		unclear reaction, carveol dehydrogenase	RP05533  C01767_C11395 main [RC:RC00850]	rn00903: Limonene and pinene degradation				
R06375		(4S,6S)-cis-Carveol <=> (+)-(S)-Carvone	C11408 <=> C11383		unclear reaction	RP05534  C11383_C11408 main [RC:RC00850]	rn00903: Limonene and pinene degradation				
R06376	menth-8-en-2-ol:NAD+ oxidoreductase	(1R,2R,4R)-Dihydrocarveol + NAD+ <=> (1R,4R)-Dihydrocarvone + NADH + H+	C11396 + C00003 <=> C11398 + C00004 + C00080	1.1.1.296		RP00002  C00003_C00004 cofac [RC:RC00001]///RP05535  C11396_C11398 main [RC:RC00154]	rn00903: Limonene and pinene degradation				
R06377	menth-8-en-2-ol:NAD+ oxidoreductase	(1R,2R,4S)-Iso-dihydrocarveol + NAD+ <=> (1R,4S)-Iso-dihydrocarvone + NADH + H+	C11411 + C00003 <=> C11412 + C00004 + C00080	1.1.1.296		RP00002  C00003_C00004 cofac [RC:RC00001]///RP05536  C11411_C11412 main [RC:RC00154]	rn00903: Limonene and pinene degradation				
R06378	menth-8-en-2-ol:NAD+ oxidoreductase	(1R,2S,4R)-Neo-dihydrocarveol + NAD+ <=> (1R,4R)-Dihydrocarvone + NADH + H+	C11397 + C00003 <=> C11398 + C00004 + C00080	1.1.1.296		RP00002  C00003_C00004 cofac [RC:RC00001]///RP05537  C11397_C11398 main [RC:RC00154]	rn00903: Limonene and pinene degradation///rn01220: Degradation of aromatic compounds				
R06379	menth-8-en-2-ol:NAD+ oxidoreductase	(1R,2S,4S)- Neoiso-dihydrocarveol + NAD+ <=> (1R,4S)-Iso-dihydrocarvone + NADH + H+	C11410 + C00003 <=> C11412 + C00004 + C00080	1.1.1.296		RP00002  C00003_C00004 cofac [RC:RC00001]///RP05538  C11410_C11412 main [RC:RC00154]	rn00903: Limonene and pinene degradation				
R06380		(1R,4R)-Dihydrocarvone <=> (1S,4R)-Iso-dihydrocarvone	C11398 <=> C11401		unclear reaction	RP05539  C11398_C11401 main [RC:RC01502]	rn00903: Limonene and pinene degradation				
R06381		(1R,4S)-Iso-dihydrocarvone <=> (1S,4S)-Dihydrocarvone	C11412 <=> C11415		unclear reaction	RP05540  C11412_C11415 main [RC:RC01502]	rn00903: Limonene and pinene degradation				
R06382	menth-8-en-2-ol:NAD+ oxidoreductase	(1S,2S,4R)-Iso-dihydrocarveol + NAD+ <=> (1S,4R)-Iso-dihydrocarvone + NADH + H+	C11399 + C00003 <=> C11401 + C00004 + C00080	1.1.1.296		RP00002  C00003_C00004 cofac [RC:RC00001]///RP05541  C11399_C11401 main [RC:RC00154]	rn00903: Limonene and pinene degradation				
R06383	menth-8-en-2-ol:NAD+ oxidoreductase	(1S,2S,4S)-Dihydrocarveol + NAD+ <=> (1S,4S)-Dihydrocarvone + NADH + H+	C11413 + C00003 <=> C11415 + C00004 + C00080	1.1.1.296		RP00002  C00003_C00004 cofac [RC:RC00001]///RP05542  C11413_C11415 main [RC:RC00154]	rn00903: Limonene and pinene degradation				
R06384	menth-8-en-2-ol:NAD+ oxidoreductase	(1S,2R,4R)-Neoiso-dihydrocarveol + NAD+ <=> (1S,4R)-Iso-dihydrocarvone + NADH + H+	C11400 + C00003 <=> C11401 + C00004 + C00080	1.1.1.296		RP00002  C00003_C00004 cofac [RC:RC00001]///RP05543  C11400_C11401 main [RC:RC00154]	rn00903: Limonene and pinene degradation				
R06385	menth-8-en-2-ol:NAD+ oxidoreductase	(1S,2R,4S)-Neo-dihydrocarveol + NAD+ <=> (1S,4S)-Dihydrocarvone + NADH + H+	C11416 + C00003 <=> C11415 + C00004 + C00080	1.1.1.296		RP00002  C00003_C00004 cofac [RC:RC00001]///RP05544  C11415_C11416 main [RC:RC00154]	rn00903: Limonene and pinene degradation				
R06386	monocyclic monoterpene ketone monooxygenase	(1R,4R)-Dihydrocarvone + NADPH + Oxygen + H+ <=> (4R,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone + NADP+ + H2O	C11398 + C00005 + C00007 + C00080 <=> C11402 + C00006 + C00001	1.14.13.105		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 cofac///RP05545  C11398_C11402 main [RC:RC01503]///RP14792  C00007_C11402 leave	rn00903: Limonene and pinene degradation///rn01220: Degradation of aromatic compounds				
R06387	NADPH:oxygen oxidoreductase	(1R,4S)-Iso-dihydrocarvone + NADPH + Oxygen + H+ <=> (4S,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone + NADP+ + H2O	C11412 + C00005 + C00007 + C00080 <=> C11414 + C00006 + C00001	1.14.13.105		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 cofac///RP05546  C11412_C11414 main [RC:RC01503]///RP14793  C00007_C11414 leave	rn00903: Limonene and pinene degradation				
R06388	NADPH:oxygen oxidoreductase	(1S,4R)-Iso-dihydrocarvone + NADPH + Oxygen + H+ <=> (3S,6R)-6-Isopropenyl-3-methyl-2-oxo-oxepanone + NADP+ + H2O	C11401 + C00005 + C00007 + C00080 <=> C11403 + C00006 + C00001	1.14.13.105		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 cofac///RP05547  C11401_C11403 main [RC:RC01504]///RP14794  C00007_C11403 leave	rn00903: Limonene and pinene degradation				
R06389	NADPH:oxygen oxidoreductase	(1S,4S)-Dihydrocarvone + NADPH + Oxygen + H+ <=> (3S,6S)-6-Isopropenyl-3-methyl-2-oxo-oxepanone + NADP+ + H2O	C11415 + C00005 + C00007 + C00080 <=> C11418 + C00006 + C00001	1.14.13.105		RP00001  C00005_C00006 cofac [RC:RC00001]///RP00013  C00001_C00007 cofac///RP05548  C11415_C11418 main [RC:RC01504]///RP14795  C00007_C11418 leave	rn00903: Limonene and pinene degradation				
R06390	monoterpene epsilon-lactone hydrolase	(4R,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone + H2O <=> (3R)-6-Hydroxy-3-isopropenyl-heptanoate	C11402 + C00001 <=> C11404	3.1.1.83		RP05549  C11402_C11404 main [RC:RC01505]///RP14796  C00001_C11404 leave	rn00903: Limonene and pinene degradation///rn01220: Degradation of aromatic compounds	monoterpene epsilon-lactone hydrolase [EC:3.1.1.83]			
R06391	isopropenylmethyloxepan-2-one lactonohydrolase	(3S,6R)-6-Isopropenyl-3-methyl-2-oxo-oxepanone + H2O <=> (5R)-6-Hydroxy-5-isopropenyl-2-methylhexanoate	C11403 + C00001 <=> C11406	3.1.1.83		RP05550  C11403_C11406 main [RC:RC00713]///RP14797  C00001_C11406 leave	rn00903: Limonene and pinene degradation	monoterpene epsilon-lactone hydrolase [EC:3.1.1.83]			
R06392	4-isopropenyl-7-methyloxepan-2-one lactonohydrolase	(4S,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone + H2O <=> (3S)-6-Hydroxy-3-isopropenyl-heptanoate	C11414 + C00001 <=> C11417	3.1.1.83		RP05551  C11414_C11417 main [RC:RC01505]///RP14132  C00001_C11417 leave	rn00903: Limonene and pinene degradation	monoterpene epsilon-lactone hydrolase [EC:3.1.1.83]			
R06393	monoterpene epsilon-lactone hydrolase	(3S,6S)-6-Isopropenyl-3-methyl-2-oxo-oxepanone + H2O <=> (5S)-6-Hydroxy-5-isopropenyl-2-methylhexanoate	C11418 + C00001 <=> C11420	3.1.1.83		RP05552  C11418_C11420 main [RC:RC00713]///RP14798  C00001_C11420 leave	rn00903: Limonene and pinene degradation	monoterpene epsilon-lactone hydrolase [EC:3.1.1.83]			
R06394		(3R)-6-Hydroxy-3-isopropenyl-heptanoate <=> (3R)-3-Isopropenyl-6-oxoheptanoate	C11404 <=> C11405		unclear reaction, 6-hydroxy-3-isopropenylheptanoate dehydrogenase	RP05553  C11404_C11405 main [RC:RC00117]	rn00903: Limonene and pinene degradation///rn01220: Degradation of aromatic compounds				
R06395		(3S)-6-Hydroxy-3-isopropenyl-heptanoate <=> (3S)-3-Isopropenyl-6-oxoheptanoate	C11417 <=> C11419		unclear reaction	RP05554  C11417_C11419 main [RC:RC00117]	rn00903: Limonene and pinene degradation				
R06396	(3R)-3-isopropenyl-6-oxoheptanoate:CoA ligase (ADP-forming)	(3R)-3-Isopropenyl-6-oxoheptanoate + CoA + ATP <=> (3R)-3-Isopropenyl-6-oxoheptanoyl-CoA + H2O + ADP + Orthophosphate	C11405 + C00010 + C00002 <=> C11407 + C00001 + C00008 + C00009	6.2.1.-	3-isopropenyl-6-oxoheptanoyl-CoA synthetase///see R06515	RP00003  C00002_C00008 ligase [RC:RC00002]///RP00010  C00002_C00009 ligase///RP00860  C11405_C11407 main [RC:RC00014]///RP12375  C00010_C11407 main [RC:RC00004]	rn00903: Limonene and pinene degradation///rn01220: Degradation of aromatic compounds				
R06397		(3S)-3-Isopropenyl-6-oxoheptanoate <=> (3S)-3-Isopropenyl-6-oxoheptanoyl-CoA	C11419 <=> C11421	6.2.1.-	unclear reaction	RP05556  C11419_C11421 main [RC:RC00014]	rn00903: Limonene and pinene degradation				
R06398	limonene 1,2-monooxygenase	d-Limonene + NADH + Oxygen + H+ <=> Limonene-1,2-epoxide + NAD+ + H2O	C06099 + C00004 + C00007 + C00080 <=> C07271 + C00003 + C00001	1.14.13.107		RP00002  C00003_C00004 cofac [RC:RC00001]///RP00013  C00001_C00007 cofac///RP05557  C06099_C07271 main [RC:RC01506]///RP08948  C00007_C07271 leave	rn00903: Limonene and pinene degradation	limonene 1,2-monooxygenase [EC:1.14.13.107]			
R06399	(1S,2S,4R)-menth-8-ene-1,2-diol:NAD+ 2-oxidoreductase	Limonene-1,2-diol + NAD+ <=> (1S,4R)-1-Hydroxy-2-oxolimonene + NADH + H+	C07276 + C00003 <=> C11937 + C00004 + C00080	1.1.1.297		RP00002  C00003_C00004 cofac [RC:RC00001]///RP05558  C07276_C11937 main [RC:RC00127]	rn00903: Limonene and pinene degradation				
